lot_id,wafer_id,operation_no,measurement_stage,metric_name,measured_value,unit,spec_low,spec_high,pass_fail,metrology_tool,measured_at
LOT_A_054,LOT_A_054_W12,5100,PRE_CMP,mean_thickness,1001.625,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:06:00+00:00
LOT_A_054,LOT_A_054_W12,5100,POST_CMP,mean_thickness,801.608,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:36:00+00:00
LOT_A_054,LOT_A_054_W13,5100,PRE_CMP,mean_thickness,998.408,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:07:00+00:00
LOT_A_054,LOT_A_054_W13,5100,POST_CMP,mean_thickness,798.250,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:37:00+00:00
LOT_A_054,LOT_A_054_W14,5100,PRE_CMP,mean_thickness,998.463,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:08:00+00:00
LOT_A_054,LOT_A_054_W14,5100,POST_CMP,mean_thickness,799.161,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:38:00+00:00
LOT_A_054,LOT_A_054_W15,5100,PRE_CMP,mean_thickness,1001.427,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:09:00+00:00
LOT_A_054,LOT_A_054_W15,5100,POST_CMP,mean_thickness,801.464,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:39:00+00:00
LOT_A_054,LOT_A_054_W16,5100,PRE_CMP,mean_thickness,999.587,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:10:00+00:00
LOT_A_054,LOT_A_054_W16,5100,POST_CMP,mean_thickness,800.262,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:40:00+00:00
LOT_A_054,LOT_A_054_W17,5100,PRE_CMP,mean_thickness,999.086,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:11:00+00:00
LOT_A_054,LOT_A_054_W17,5100,POST_CMP,mean_thickness,801.401,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:41:00+00:00
LOT_A_054,LOT_A_054_W18,5100,PRE_CMP,mean_thickness,998.609,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:12:00+00:00
LOT_A_054,LOT_A_054_W18,5100,POST_CMP,mean_thickness,798.402,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:42:00+00:00
LOT_A_054,LOT_A_054_W19,5100,PRE_CMP,mean_thickness,999.322,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:13:00+00:00
LOT_A_054,LOT_A_054_W19,5100,POST_CMP,mean_thickness,800.675,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:43:00+00:00
LOT_A_054,LOT_A_054_W20,5100,PRE_CMP,mean_thickness,999.688,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:14:00+00:00
LOT_A_054,LOT_A_054_W20,5100,POST_CMP,mean_thickness,801.246,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:44:00+00:00
LOT_A_054,LOT_A_054_W21,5100,PRE_CMP,mean_thickness,998.122,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:15:00+00:00
LOT_A_054,LOT_A_054_W21,5100,POST_CMP,mean_thickness,799.018,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:45:00+00:00
LOT_A_054,LOT_A_054_W22,5100,PRE_CMP,mean_thickness,1000.543,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:16:00+00:00
LOT_A_054,LOT_A_054_W22,5100,POST_CMP,mean_thickness,798.696,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:46:00+00:00
LOT_A_054,LOT_A_054_W23,5100,PRE_CMP,mean_thickness,1000.590,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:17:00+00:00
LOT_A_054,LOT_A_054_W23,5100,POST_CMP,mean_thickness,799.921,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:47:00+00:00
LOT_A_054,LOT_A_054_W24,5100,PRE_CMP,mean_thickness,1000.626,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:18:00+00:00
LOT_A_054,LOT_A_054_W24,5100,POST_CMP,mean_thickness,798.167,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:48:00+00:00
LOT_A_054,LOT_A_054_W25,5100,PRE_CMP,mean_thickness,999.593,nm,950.0,1050.0,true,METRO_THK_01,2026-07-14T21:19:00+00:00
LOT_A_054,LOT_A_054_W25,5100,POST_CMP,mean_thickness,799.548,nm,780.0,820.0,true,METRO_THK_01,2026-07-14T21:49:00+00:00
LOT_A_055,LOT_A_055_W01,5100,PRE_CMP,mean_thickness,999.691,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T02:55:00+00:00
LOT_A_055,LOT_A_055_W01,5100,POST_CMP,mean_thickness,800.151,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:25:00+00:00
LOT_A_055,LOT_A_055_W02,5100,PRE_CMP,mean_thickness,998.440,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T02:56:00+00:00
LOT_A_055,LOT_A_055_W02,5100,POST_CMP,mean_thickness,798.630,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:26:00+00:00
LOT_A_055,LOT_A_055_W03,5100,PRE_CMP,mean_thickness,999.730,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T02:57:00+00:00
LOT_A_055,LOT_A_055_W03,5100,POST_CMP,mean_thickness,801.476,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:27:00+00:00
LOT_A_055,LOT_A_055_W04,5100,PRE_CMP,mean_thickness,999.646,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T02:58:00+00:00
LOT_A_055,LOT_A_055_W04,5100,POST_CMP,mean_thickness,798.844,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:28:00+00:00
LOT_A_055,LOT_A_055_W05,5100,PRE_CMP,mean_thickness,999.429,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T02:59:00+00:00
LOT_A_055,LOT_A_055_W05,5100,POST_CMP,mean_thickness,800.113,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:29:00+00:00
LOT_A_055,LOT_A_055_W06,5100,PRE_CMP,mean_thickness,1001.546,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:00:00+00:00
LOT_A_055,LOT_A_055_W06,5100,POST_CMP,mean_thickness,801.312,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:30:00+00:00
LOT_A_055,LOT_A_055_W07,5100,PRE_CMP,mean_thickness,1001.644,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:01:00+00:00
LOT_A_055,LOT_A_055_W07,5100,POST_CMP,mean_thickness,801.789,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:31:00+00:00
LOT_A_055,LOT_A_055_W08,5100,PRE_CMP,mean_thickness,998.319,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:02:00+00:00
LOT_A_055,LOT_A_055_W08,5100,POST_CMP,mean_thickness,798.124,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:32:00+00:00
LOT_A_055,LOT_A_055_W09,5100,PRE_CMP,mean_thickness,998.298,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:03:00+00:00
LOT_A_055,LOT_A_055_W09,5100,POST_CMP,mean_thickness,801.233,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:33:00+00:00
LOT_A_055,LOT_A_055_W10,5100,PRE_CMP,mean_thickness,998.037,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:04:00+00:00
LOT_A_055,LOT_A_055_W10,5100,POST_CMP,mean_thickness,801.423,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:34:00+00:00
LOT_A_055,LOT_A_055_W11,5100,PRE_CMP,mean_thickness,998.486,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:05:00+00:00
LOT_A_055,LOT_A_055_W11,5100,POST_CMP,mean_thickness,798.056,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:35:00+00:00
LOT_A_055,LOT_A_055_W12,5100,PRE_CMP,mean_thickness,999.685,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:06:00+00:00
LOT_A_055,LOT_A_055_W12,5100,POST_CMP,mean_thickness,798.314,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:36:00+00:00
LOT_A_055,LOT_A_055_W13,5100,PRE_CMP,mean_thickness,999.337,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:07:00+00:00
LOT_A_055,LOT_A_055_W13,5100,POST_CMP,mean_thickness,798.210,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:37:00+00:00
LOT_A_055,LOT_A_055_W14,5100,PRE_CMP,mean_thickness,1000.310,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:08:00+00:00
LOT_A_055,LOT_A_055_W14,5100,POST_CMP,mean_thickness,801.243,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:38:00+00:00
LOT_A_055,LOT_A_055_W15,5100,PRE_CMP,mean_thickness,998.193,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:09:00+00:00
LOT_A_055,LOT_A_055_W15,5100,POST_CMP,mean_thickness,798.602,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:39:00+00:00
LOT_A_055,LOT_A_055_W16,5100,PRE_CMP,mean_thickness,999.747,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:10:00+00:00
LOT_A_055,LOT_A_055_W16,5100,POST_CMP,mean_thickness,799.518,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:40:00+00:00
LOT_A_055,LOT_A_055_W17,5100,PRE_CMP,mean_thickness,998.850,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:11:00+00:00
LOT_A_055,LOT_A_055_W17,5100,POST_CMP,mean_thickness,799.811,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:41:00+00:00
LOT_A_055,LOT_A_055_W18,5100,PRE_CMP,mean_thickness,998.153,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:12:00+00:00
LOT_A_055,LOT_A_055_W18,5100,POST_CMP,mean_thickness,800.921,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:42:00+00:00
LOT_A_055,LOT_A_055_W19,5100,PRE_CMP,mean_thickness,1001.509,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:13:00+00:00
LOT_A_055,LOT_A_055_W19,5100,POST_CMP,mean_thickness,798.739,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:43:00+00:00
LOT_A_055,LOT_A_055_W20,5100,PRE_CMP,mean_thickness,999.107,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:14:00+00:00
LOT_A_055,LOT_A_055_W20,5100,POST_CMP,mean_thickness,800.563,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:44:00+00:00
LOT_A_055,LOT_A_055_W21,5100,PRE_CMP,mean_thickness,1001.594,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:15:00+00:00
LOT_A_055,LOT_A_055_W21,5100,POST_CMP,mean_thickness,801.115,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:45:00+00:00
LOT_A_055,LOT_A_055_W22,5100,PRE_CMP,mean_thickness,1001.127,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:16:00+00:00
LOT_A_055,LOT_A_055_W22,5100,POST_CMP,mean_thickness,799.814,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:46:00+00:00
LOT_A_055,LOT_A_055_W23,5100,PRE_CMP,mean_thickness,1001.737,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:17:00+00:00
LOT_A_055,LOT_A_055_W23,5100,POST_CMP,mean_thickness,798.580,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:47:00+00:00
LOT_A_055,LOT_A_055_W24,5100,PRE_CMP,mean_thickness,1001.351,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:18:00+00:00
LOT_A_055,LOT_A_055_W24,5100,POST_CMP,mean_thickness,798.371,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:48:00+00:00
LOT_A_055,LOT_A_055_W25,5100,PRE_CMP,mean_thickness,998.316,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T03:19:00+00:00
LOT_A_055,LOT_A_055_W25,5100,POST_CMP,mean_thickness,801.181,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T03:49:00+00:00
LOT_A_056,LOT_A_056_W01,5100,PRE_CMP,mean_thickness,1001.260,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T08:55:00+00:00
LOT_A_056,LOT_A_056_W01,5100,POST_CMP,mean_thickness,798.146,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:25:00+00:00
LOT_A_056,LOT_A_056_W02,5100,PRE_CMP,mean_thickness,999.729,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T08:56:00+00:00
LOT_A_056,LOT_A_056_W02,5100,POST_CMP,mean_thickness,798.949,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:26:00+00:00
LOT_A_056,LOT_A_056_W03,5100,PRE_CMP,mean_thickness,999.179,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T08:57:00+00:00
LOT_A_056,LOT_A_056_W03,5100,POST_CMP,mean_thickness,800.446,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:27:00+00:00
LOT_A_056,LOT_A_056_W04,5100,PRE_CMP,mean_thickness,1001.335,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T08:58:00+00:00
LOT_A_056,LOT_A_056_W04,5100,POST_CMP,mean_thickness,798.100,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:28:00+00:00
LOT_A_056,LOT_A_056_W05,5100,PRE_CMP,mean_thickness,998.153,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T08:59:00+00:00
LOT_A_056,LOT_A_056_W05,5100,POST_CMP,mean_thickness,800.574,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:29:00+00:00
LOT_A_056,LOT_A_056_W06,5100,PRE_CMP,mean_thickness,999.477,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:00:00+00:00
LOT_A_056,LOT_A_056_W06,5100,POST_CMP,mean_thickness,799.733,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:30:00+00:00
LOT_A_056,LOT_A_056_W07,5100,PRE_CMP,mean_thickness,998.917,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:01:00+00:00
LOT_A_056,LOT_A_056_W07,5100,POST_CMP,mean_thickness,800.445,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:31:00+00:00
LOT_A_056,LOT_A_056_W08,5100,PRE_CMP,mean_thickness,1001.779,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:02:00+00:00
LOT_A_056,LOT_A_056_W08,5100,POST_CMP,mean_thickness,798.164,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:32:00+00:00
LOT_A_056,LOT_A_056_W09,5100,PRE_CMP,mean_thickness,998.230,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:03:00+00:00
LOT_A_056,LOT_A_056_W09,5100,POST_CMP,mean_thickness,800.525,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:33:00+00:00
LOT_A_056,LOT_A_056_W10,5100,PRE_CMP,mean_thickness,998.356,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:04:00+00:00
LOT_A_056,LOT_A_056_W10,5100,POST_CMP,mean_thickness,800.671,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:34:00+00:00
LOT_A_056,LOT_A_056_W11,5100,PRE_CMP,mean_thickness,1000.852,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:05:00+00:00
LOT_A_056,LOT_A_056_W11,5100,POST_CMP,mean_thickness,801.669,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:35:00+00:00
LOT_A_056,LOT_A_056_W12,5100,PRE_CMP,mean_thickness,1001.608,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:06:00+00:00
LOT_A_056,LOT_A_056_W12,5100,POST_CMP,mean_thickness,798.915,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:36:00+00:00
LOT_A_056,LOT_A_056_W13,5100,PRE_CMP,mean_thickness,1001.934,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:07:00+00:00
LOT_A_056,LOT_A_056_W13,5100,POST_CMP,mean_thickness,798.450,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:37:00+00:00
LOT_A_056,LOT_A_056_W14,5100,PRE_CMP,mean_thickness,998.919,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:08:00+00:00
LOT_A_056,LOT_A_056_W14,5100,POST_CMP,mean_thickness,801.498,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:38:00+00:00
LOT_A_056,LOT_A_056_W15,5100,PRE_CMP,mean_thickness,1001.034,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:09:00+00:00
LOT_A_056,LOT_A_056_W15,5100,POST_CMP,mean_thickness,801.067,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:39:00+00:00
LOT_A_056,LOT_A_056_W16,5100,PRE_CMP,mean_thickness,999.775,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:10:00+00:00
LOT_A_056,LOT_A_056_W16,5100,POST_CMP,mean_thickness,799.828,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:40:00+00:00
LOT_A_056,LOT_A_056_W17,5100,PRE_CMP,mean_thickness,999.293,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:11:00+00:00
LOT_A_056,LOT_A_056_W17,5100,POST_CMP,mean_thickness,798.820,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:41:00+00:00
LOT_A_056,LOT_A_056_W18,5100,PRE_CMP,mean_thickness,1001.092,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:12:00+00:00
LOT_A_056,LOT_A_056_W18,5100,POST_CMP,mean_thickness,798.464,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:42:00+00:00
LOT_A_056,LOT_A_056_W19,5100,PRE_CMP,mean_thickness,1001.833,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:13:00+00:00
LOT_A_056,LOT_A_056_W19,5100,POST_CMP,mean_thickness,799.734,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:43:00+00:00
LOT_A_056,LOT_A_056_W20,5100,PRE_CMP,mean_thickness,1001.693,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:14:00+00:00
LOT_A_056,LOT_A_056_W20,5100,POST_CMP,mean_thickness,800.898,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:44:00+00:00
LOT_A_056,LOT_A_056_W21,5100,PRE_CMP,mean_thickness,1001.219,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:15:00+00:00
LOT_A_056,LOT_A_056_W21,5100,POST_CMP,mean_thickness,798.752,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:45:00+00:00
LOT_A_056,LOT_A_056_W22,5100,PRE_CMP,mean_thickness,1000.241,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:16:00+00:00
LOT_A_056,LOT_A_056_W22,5100,POST_CMP,mean_thickness,798.697,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:46:00+00:00
LOT_A_056,LOT_A_056_W23,5100,PRE_CMP,mean_thickness,1001.030,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:17:00+00:00
LOT_A_056,LOT_A_056_W23,5100,POST_CMP,mean_thickness,799.772,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:47:00+00:00
LOT_A_056,LOT_A_056_W24,5100,PRE_CMP,mean_thickness,1000.422,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:18:00+00:00
LOT_A_056,LOT_A_056_W24,5100,POST_CMP,mean_thickness,800.199,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:48:00+00:00
LOT_A_056,LOT_A_056_W25,5100,PRE_CMP,mean_thickness,999.784,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T09:19:00+00:00
LOT_A_056,LOT_A_056_W25,5100,POST_CMP,mean_thickness,798.186,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T09:49:00+00:00
LOT_A_057,LOT_A_057_W01,5100,PRE_CMP,mean_thickness,1001.051,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T14:55:00+00:00
LOT_A_057,LOT_A_057_W01,5100,POST_CMP,mean_thickness,800.712,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:25:00+00:00
LOT_A_057,LOT_A_057_W02,5100,PRE_CMP,mean_thickness,998.572,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T14:56:00+00:00
LOT_A_057,LOT_A_057_W02,5100,POST_CMP,mean_thickness,798.112,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:26:00+00:00
LOT_A_057,LOT_A_057_W03,5100,PRE_CMP,mean_thickness,1001.315,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T14:57:00+00:00
LOT_A_057,LOT_A_057_W03,5100,POST_CMP,mean_thickness,800.114,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:27:00+00:00
LOT_A_057,LOT_A_057_W04,5100,PRE_CMP,mean_thickness,998.819,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T14:58:00+00:00
LOT_A_057,LOT_A_057_W04,5100,POST_CMP,mean_thickness,800.270,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:28:00+00:00
LOT_A_057,LOT_A_057_W05,5100,PRE_CMP,mean_thickness,998.178,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T14:59:00+00:00
LOT_A_057,LOT_A_057_W05,5100,POST_CMP,mean_thickness,798.552,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:29:00+00:00
LOT_A_057,LOT_A_057_W06,5100,PRE_CMP,mean_thickness,1001.708,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:00:00+00:00
LOT_A_057,LOT_A_057_W06,5100,POST_CMP,mean_thickness,798.575,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:30:00+00:00
LOT_A_057,LOT_A_057_W07,5100,PRE_CMP,mean_thickness,998.981,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:01:00+00:00
LOT_A_057,LOT_A_057_W07,5100,POST_CMP,mean_thickness,801.334,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:31:00+00:00
LOT_A_057,LOT_A_057_W08,5100,PRE_CMP,mean_thickness,999.946,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:02:00+00:00
LOT_A_057,LOT_A_057_W08,5100,POST_CMP,mean_thickness,800.176,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:32:00+00:00
LOT_A_057,LOT_A_057_W09,5100,PRE_CMP,mean_thickness,1001.826,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:03:00+00:00
LOT_A_057,LOT_A_057_W09,5100,POST_CMP,mean_thickness,800.072,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:33:00+00:00
LOT_A_057,LOT_A_057_W10,5100,PRE_CMP,mean_thickness,1001.802,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:04:00+00:00
LOT_A_057,LOT_A_057_W10,5100,POST_CMP,mean_thickness,799.653,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:34:00+00:00
LOT_A_057,LOT_A_057_W11,5100,PRE_CMP,mean_thickness,998.682,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:05:00+00:00
LOT_A_057,LOT_A_057_W11,5100,POST_CMP,mean_thickness,801.564,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:35:00+00:00
LOT_A_057,LOT_A_057_W12,5100,PRE_CMP,mean_thickness,998.811,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:06:00+00:00
LOT_A_057,LOT_A_057_W12,5100,POST_CMP,mean_thickness,799.402,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:36:00+00:00
LOT_A_057,LOT_A_057_W13,5100,PRE_CMP,mean_thickness,998.538,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:07:00+00:00
LOT_A_057,LOT_A_057_W13,5100,POST_CMP,mean_thickness,799.545,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:37:00+00:00
LOT_A_057,LOT_A_057_W14,5100,PRE_CMP,mean_thickness,999.576,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:08:00+00:00
LOT_A_057,LOT_A_057_W14,5100,POST_CMP,mean_thickness,801.736,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:38:00+00:00
LOT_A_057,LOT_A_057_W15,5100,PRE_CMP,mean_thickness,998.252,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:09:00+00:00
LOT_A_057,LOT_A_057_W15,5100,POST_CMP,mean_thickness,800.383,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:39:00+00:00
LOT_A_057,LOT_A_057_W16,5100,PRE_CMP,mean_thickness,1001.688,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:10:00+00:00
LOT_A_057,LOT_A_057_W16,5100,POST_CMP,mean_thickness,798.890,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:40:00+00:00
LOT_A_057,LOT_A_057_W17,5100,PRE_CMP,mean_thickness,999.157,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:11:00+00:00
LOT_A_057,LOT_A_057_W17,5100,POST_CMP,mean_thickness,799.171,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:41:00+00:00
LOT_A_057,LOT_A_057_W18,5100,PRE_CMP,mean_thickness,1000.822,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:12:00+00:00
LOT_A_057,LOT_A_057_W18,5100,POST_CMP,mean_thickness,801.608,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:42:00+00:00
LOT_A_057,LOT_A_057_W19,5100,PRE_CMP,mean_thickness,999.448,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:13:00+00:00
LOT_A_057,LOT_A_057_W19,5100,POST_CMP,mean_thickness,800.504,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:43:00+00:00
LOT_A_057,LOT_A_057_W20,5100,PRE_CMP,mean_thickness,999.316,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:14:00+00:00
LOT_A_057,LOT_A_057_W20,5100,POST_CMP,mean_thickness,801.596,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:44:00+00:00
LOT_A_057,LOT_A_057_W21,5100,PRE_CMP,mean_thickness,998.569,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:15:00+00:00
LOT_A_057,LOT_A_057_W21,5100,POST_CMP,mean_thickness,799.410,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:45:00+00:00
LOT_A_057,LOT_A_057_W22,5100,PRE_CMP,mean_thickness,1001.094,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:16:00+00:00
LOT_A_057,LOT_A_057_W22,5100,POST_CMP,mean_thickness,800.894,nm,780.0,820.0,true,METRO_THK_01,2026-07-15T15:46:00+00:00
LOT_A_057,LOT_A_057_W23,5100,PRE_CMP,mean_thickness,1000.733,nm,950.0,1050.0,true,METRO_THK_01,2026-07-15T15:17:00+00:00
