lot_id,wafer_id,test_item,parameter_name,measured_value,spec_low,spec_high,pass_fail,fail_mode,tested_at
LOT_A_018,LOT_A_018_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:32:00+00:00
LOT_A_018,LOT_A_018_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:33:00+00:00
LOT_A_018,LOT_A_018_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:34:00+00:00
LOT_A_018,LOT_A_018_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:35:00+00:00
LOT_A_018,LOT_A_018_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:36:00+00:00
LOT_A_018,LOT_A_018_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:37:00+00:00
LOT_A_018,LOT_A_018_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:38:00+00:00
LOT_A_018,LOT_A_018_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:39:00+00:00
LOT_A_018,LOT_A_018_W21,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:40:00+00:00
LOT_A_018,LOT_A_018_W22,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:41:00+00:00
LOT_A_018,LOT_A_018_W23,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:42:00+00:00
LOT_A_018,LOT_A_018_W24,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:43:00+00:00
LOT_A_018,LOT_A_018_W25,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T03:44:00+00:00
LOT_A_019,LOT_A_019_W01,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:20:00+00:00
LOT_A_019,LOT_A_019_W02,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:21:00+00:00
LOT_A_019,LOT_A_019_W03,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:22:00+00:00
LOT_A_019,LOT_A_019_W04,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:23:00+00:00
LOT_A_019,LOT_A_019_W05,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:24:00+00:00
LOT_A_019,LOT_A_019_W06,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:25:00+00:00
LOT_A_019,LOT_A_019_W07,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:26:00+00:00
LOT_A_019,LOT_A_019_W08,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:27:00+00:00
LOT_A_019,LOT_A_019_W09,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:28:00+00:00
LOT_A_019,LOT_A_019_W10,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:29:00+00:00
LOT_A_019,LOT_A_019_W11,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:30:00+00:00
LOT_A_019,LOT_A_019_W12,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:31:00+00:00
LOT_A_019,LOT_A_019_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:32:00+00:00
LOT_A_019,LOT_A_019_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:33:00+00:00
LOT_A_019,LOT_A_019_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:34:00+00:00
LOT_A_019,LOT_A_019_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:35:00+00:00
LOT_A_019,LOT_A_019_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:36:00+00:00
LOT_A_019,LOT_A_019_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:37:00+00:00
LOT_A_019,LOT_A_019_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:38:00+00:00
LOT_A_019,LOT_A_019_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:39:00+00:00
LOT_A_019,LOT_A_019_W21,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:40:00+00:00
LOT_A_019,LOT_A_019_W22,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:41:00+00:00
LOT_A_019,LOT_A_019_W23,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:42:00+00:00
LOT_A_019,LOT_A_019_W24,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:43:00+00:00
LOT_A_019,LOT_A_019_W25,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T09:44:00+00:00
LOT_A_020,LOT_A_020_W01,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:20:00+00:00
LOT_A_020,LOT_A_020_W02,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:21:00+00:00
LOT_A_020,LOT_A_020_W03,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:22:00+00:00
LOT_A_020,LOT_A_020_W04,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:23:00+00:00
LOT_A_020,LOT_A_020_W05,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:24:00+00:00
LOT_A_020,LOT_A_020_W06,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:25:00+00:00
LOT_A_020,LOT_A_020_W07,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:26:00+00:00
LOT_A_020,LOT_A_020_W08,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:27:00+00:00
LOT_A_020,LOT_A_020_W09,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:28:00+00:00
LOT_A_020,LOT_A_020_W10,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:29:00+00:00
LOT_A_020,LOT_A_020_W11,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:30:00+00:00
LOT_A_020,LOT_A_020_W12,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:31:00+00:00
LOT_A_020,LOT_A_020_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:32:00+00:00
LOT_A_020,LOT_A_020_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:33:00+00:00
LOT_A_020,LOT_A_020_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:34:00+00:00
LOT_A_020,LOT_A_020_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:35:00+00:00
LOT_A_020,LOT_A_020_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:36:00+00:00
LOT_A_020,LOT_A_020_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:37:00+00:00
LOT_A_020,LOT_A_020_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:38:00+00:00
LOT_A_020,LOT_A_020_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:39:00+00:00
LOT_A_020,LOT_A_020_W21,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:40:00+00:00
LOT_A_020,LOT_A_020_W22,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:41:00+00:00
LOT_A_020,LOT_A_020_W23,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:42:00+00:00
LOT_A_020,LOT_A_020_W24,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:43:00+00:00
LOT_A_020,LOT_A_020_W25,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T15:44:00+00:00
LOT_A_021,LOT_A_021_W01,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:20:00+00:00
LOT_A_021,LOT_A_021_W02,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:21:00+00:00
LOT_A_021,LOT_A_021_W03,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:22:00+00:00
LOT_A_021,LOT_A_021_W04,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:23:00+00:00
LOT_A_021,LOT_A_021_W05,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:24:00+00:00
LOT_A_021,LOT_A_021_W06,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:25:00+00:00
LOT_A_021,LOT_A_021_W07,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:26:00+00:00
LOT_A_021,LOT_A_021_W08,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:27:00+00:00
LOT_A_021,LOT_A_021_W09,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:28:00+00:00
LOT_A_021,LOT_A_021_W10,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:29:00+00:00
LOT_A_021,LOT_A_021_W11,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:30:00+00:00
LOT_A_021,LOT_A_021_W12,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:31:00+00:00
LOT_A_021,LOT_A_021_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:32:00+00:00
LOT_A_021,LOT_A_021_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:33:00+00:00
LOT_A_021,LOT_A_021_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:34:00+00:00
LOT_A_021,LOT_A_021_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:35:00+00:00
LOT_A_021,LOT_A_021_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:36:00+00:00
LOT_A_021,LOT_A_021_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:37:00+00:00
LOT_A_021,LOT_A_021_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:38:00+00:00
LOT_A_021,LOT_A_021_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:39:00+00:00
LOT_A_021,LOT_A_021_W21,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:40:00+00:00
LOT_A_021,LOT_A_021_W22,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:41:00+00:00
LOT_A_021,LOT_A_021_W23,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:42:00+00:00
LOT_A_021,LOT_A_021_W24,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:43:00+00:00
LOT_A_021,LOT_A_021_W25,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-07T21:44:00+00:00
LOT_A_022,LOT_A_022_W01,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:20:00+00:00
LOT_A_022,LOT_A_022_W02,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:21:00+00:00
LOT_A_022,LOT_A_022_W03,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:22:00+00:00
LOT_A_022,LOT_A_022_W04,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:23:00+00:00
LOT_A_022,LOT_A_022_W05,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:24:00+00:00
LOT_A_022,LOT_A_022_W06,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:25:00+00:00
LOT_A_022,LOT_A_022_W07,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:26:00+00:00
LOT_A_022,LOT_A_022_W08,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:27:00+00:00
LOT_A_022,LOT_A_022_W09,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:28:00+00:00
LOT_A_022,LOT_A_022_W10,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:29:00+00:00
LOT_A_022,LOT_A_022_W11,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:30:00+00:00
LOT_A_022,LOT_A_022_W12,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:31:00+00:00
LOT_A_022,LOT_A_022_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:32:00+00:00
LOT_A_022,LOT_A_022_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:33:00+00:00
LOT_A_022,LOT_A_022_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:34:00+00:00
LOT_A_022,LOT_A_022_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:35:00+00:00
LOT_A_022,LOT_A_022_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:36:00+00:00
LOT_A_022,LOT_A_022_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:37:00+00:00
LOT_A_022,LOT_A_022_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:38:00+00:00
LOT_A_022,LOT_A_022_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:39:00+00:00
LOT_A_022,LOT_A_022_W21,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:40:00+00:00
LOT_A_022,LOT_A_022_W22,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:41:00+00:00
LOT_A_022,LOT_A_022_W23,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:42:00+00:00
LOT_A_022,LOT_A_022_W24,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:43:00+00:00
LOT_A_022,LOT_A_022_W25,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T03:44:00+00:00
LOT_A_023,LOT_A_023_W01,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:20:00+00:00
LOT_A_023,LOT_A_023_W02,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:21:00+00:00
LOT_A_023,LOT_A_023_W03,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:22:00+00:00
LOT_A_023,LOT_A_023_W04,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:23:00+00:00
LOT_A_023,LOT_A_023_W05,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:24:00+00:00
LOT_A_023,LOT_A_023_W06,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:25:00+00:00
LOT_A_023,LOT_A_023_W07,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:26:00+00:00
LOT_A_023,LOT_A_023_W08,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:27:00+00:00
LOT_A_023,LOT_A_023_W09,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:28:00+00:00
LOT_A_023,LOT_A_023_W10,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:29:00+00:00
LOT_A_023,LOT_A_023_W11,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:30:00+00:00
LOT_A_023,LOT_A_023_W12,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:31:00+00:00
LOT_A_023,LOT_A_023_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:32:00+00:00
LOT_A_023,LOT_A_023_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:33:00+00:00
LOT_A_023,LOT_A_023_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:34:00+00:00
LOT_A_023,LOT_A_023_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:35:00+00:00
LOT_A_023,LOT_A_023_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:36:00+00:00
LOT_A_023,LOT_A_023_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:37:00+00:00
LOT_A_023,LOT_A_023_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:38:00+00:00
LOT_A_023,LOT_A_023_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:39:00+00:00
LOT_A_023,LOT_A_023_W21,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:40:00+00:00
LOT_A_023,LOT_A_023_W22,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:41:00+00:00
LOT_A_023,LOT_A_023_W23,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:42:00+00:00
LOT_A_023,LOT_A_023_W24,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:43:00+00:00
LOT_A_023,LOT_A_023_W25,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T09:44:00+00:00
LOT_A_024,LOT_A_024_W01,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:20:00+00:00
LOT_A_024,LOT_A_024_W02,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:21:00+00:00
LOT_A_024,LOT_A_024_W03,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:22:00+00:00
LOT_A_024,LOT_A_024_W04,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:23:00+00:00
LOT_A_024,LOT_A_024_W05,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:24:00+00:00
LOT_A_024,LOT_A_024_W06,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:25:00+00:00
LOT_A_024,LOT_A_024_W07,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:26:00+00:00
LOT_A_024,LOT_A_024_W08,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:27:00+00:00
LOT_A_024,LOT_A_024_W09,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:28:00+00:00
LOT_A_024,LOT_A_024_W10,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:29:00+00:00
LOT_A_024,LOT_A_024_W11,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:30:00+00:00
LOT_A_024,LOT_A_024_W12,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:31:00+00:00
LOT_A_024,LOT_A_024_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:32:00+00:00
LOT_A_024,LOT_A_024_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:33:00+00:00
LOT_A_024,LOT_A_024_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:34:00+00:00
LOT_A_024,LOT_A_024_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:35:00+00:00
LOT_A_024,LOT_A_024_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:36:00+00:00
LOT_A_024,LOT_A_024_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:37:00+00:00
LOT_A_024,LOT_A_024_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:38:00+00:00
LOT_A_024,LOT_A_024_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:39:00+00:00
LOT_A_024,LOT_A_024_W21,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:40:00+00:00
LOT_A_024,LOT_A_024_W22,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:41:00+00:00
LOT_A_024,LOT_A_024_W23,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:42:00+00:00
LOT_A_024,LOT_A_024_W24,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:43:00+00:00
LOT_A_024,LOT_A_024_W25,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T15:44:00+00:00
LOT_A_025,LOT_A_025_W01,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:20:00+00:00
LOT_A_025,LOT_A_025_W02,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:21:00+00:00
LOT_A_025,LOT_A_025_W03,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:22:00+00:00
LOT_A_025,LOT_A_025_W04,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:23:00+00:00
LOT_A_025,LOT_A_025_W05,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:24:00+00:00
LOT_A_025,LOT_A_025_W06,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:25:00+00:00
LOT_A_025,LOT_A_025_W07,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:26:00+00:00
LOT_A_025,LOT_A_025_W08,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:27:00+00:00
LOT_A_025,LOT_A_025_W09,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:28:00+00:00
LOT_A_025,LOT_A_025_W10,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:29:00+00:00
LOT_A_025,LOT_A_025_W11,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:30:00+00:00
LOT_A_025,LOT_A_025_W12,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:31:00+00:00
LOT_A_025,LOT_A_025_W13,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:32:00+00:00
LOT_A_025,LOT_A_025_W14,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:33:00+00:00
LOT_A_025,LOT_A_025_W15,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:34:00+00:00
LOT_A_025,LOT_A_025_W16,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:35:00+00:00
LOT_A_025,LOT_A_025_W17,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:36:00+00:00
LOT_A_025,LOT_A_025_W18,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:37:00+00:00
LOT_A_025,LOT_A_025_W19,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:38:00+00:00
LOT_A_025,LOT_A_025_W20,WAT_LEAKAGE_SHORT,iddq_leakage,2.100,0.0,5.0,true,,2026-07-08T21:39:00+00:00
